RUN_TIME,MKT_TYPE,TIME_INTERVAL,REGION_NAME,LWAP,
6/18/2026,DIPC,6/18/2026 12:05:00 AM,CLUZ,7575.4433,
6/18/2026,DIPC,6/18/2026 12:05:00 AM,CMIN,7575.4433,
6/18/2026,DIPC,6/18/2026 12:05:00 AM,CVIS,7575.4433,
6/18/2026,DIPC,6/18/2026 12:05:00 AM,SYSTEM,7575.4433,
6/18/2026 12:05:00 AM,DIPC,6/18/2026 12:10:00 AM,CLUZ,7574.6717,
6/18/2026 12:05:00 AM,DIPC,6/18/2026 12:10:00 AM,CMIN,7574.6717,
6/18/2026 12:05:00 AM,DIPC,6/18/2026 12:10:00 AM,CVIS,7574.6717,
6/18/2026 12:05:00 AM,DIPC,6/18/2026 12:10:00 AM,SYSTEM,7574.6717,
6/18/2026 12:10:00 AM,DIPC,6/18/2026 12:15:00 AM,CLUZ,7574.8393,
6/18/2026 12:10:00 AM,DIPC,6/18/2026 12:15:00 AM,CMIN,7574.8393,
6/18/2026 12:10:00 AM,DIPC,6/18/2026 12:15:00 AM,CVIS,7574.8393,
6/18/2026 12:10:00 AM,DIPC,6/18/2026 12:15:00 AM,SYSTEM,7574.8393,
6/18/2026 12:15:00 AM,DIPC,6/18/2026 12:20:00 AM,CLUZ,7575.2743,
6/18/2026 12:15:00 AM,DIPC,6/18/2026 12:20:00 AM,CMIN,7575.2743,
6/18/2026 12:15:00 AM,DIPC,6/18/2026 12:20:00 AM,CVIS,7575.2743,
6/18/2026 12:15:00 AM,DIPC,6/18/2026 12:20:00 AM,SYSTEM,7575.2743,
6/18/2026 12:20:00 AM,DIPC,6/18/2026 12:25:00 AM,CLUZ,7575.1158,
6/18/2026 12:20:00 AM,DIPC,6/18/2026 12:25:00 AM,CMIN,7575.1158,
6/18/2026 12:20:00 AM,DIPC,6/18/2026 12:25:00 AM,CVIS,7575.1158,
6/18/2026 12:20:00 AM,DIPC,6/18/2026 12:25:00 AM,SYSTEM,7575.1158,
6/18/2026 12:25:00 AM,DIPC,6/18/2026 12:30:00 AM,CLUZ,7575.7424,
6/18/2026 12:25:00 AM,DIPC,6/18/2026 12:30:00 AM,CMIN,7575.7424,
6/18/2026 12:25:00 AM,DIPC,6/18/2026 12:30:00 AM,CVIS,7575.7424,
6/18/2026 12:25:00 AM,DIPC,6/18/2026 12:30:00 AM,SYSTEM,7575.7424,
6/18/2026 12:30:00 AM,DIPC,6/18/2026 12:35:00 AM,CLUZ,7575.1487,
6/18/2026 12:30:00 AM,DIPC,6/18/2026 12:35:00 AM,CMIN,7575.1487,
6/18/2026 12:30:00 AM,DIPC,6/18/2026 12:35:00 AM,CVIS,7575.1487,
6/18/2026 12:30:00 AM,DIPC,6/18/2026 12:35:00 AM,SYSTEM,7575.1487,
6/18/2026 12:35:00 AM,DIPC,6/18/2026 12:40:00 AM,CLUZ,7575.3522,
6/18/2026 12:35:00 AM,DIPC,6/18/2026 12:40:00 AM,CMIN,7575.3522,
6/18/2026 12:35:00 AM,DIPC,6/18/2026 12:40:00 AM,CVIS,7575.3522,
6/18/2026 12:35:00 AM,DIPC,6/18/2026 12:40:00 AM,SYSTEM,7575.3522,
6/18/2026 12:40:00 AM,DIPC,6/18/2026 12:45:00 AM,CLUZ,7575.0041,
6/18/2026 12:40:00 AM,DIPC,6/18/2026 12:45:00 AM,CMIN,7575.0041,
6/18/2026 12:40:00 AM,DIPC,6/18/2026 12:45:00 AM,CVIS,7575.0041,
6/18/2026 12:40:00 AM,DIPC,6/18/2026 12:45:00 AM,SYSTEM,7575.0041,
6/18/2026 12:45:00 AM,DIPC,6/18/2026 12:50:00 AM,CLUZ,7574.3781,
6/18/2026 12:45:00 AM,DIPC,6/18/2026 12:50:00 AM,CMIN,7574.3781,
6/18/2026 12:45:00 AM,DIPC,6/18/2026 12:50:00 AM,CVIS,7574.3781,
6/18/2026 12:45:00 AM,DIPC,6/18/2026 12:50:00 AM,SYSTEM,7574.3781,
6/18/2026 12:50:00 AM,DIPC,6/18/2026 12:55:00 AM,CLUZ,7248.7714,
6/18/2026 12:50:00 AM,DIPC,6/18/2026 12:55:00 AM,CMIN,7248.7714,
6/18/2026 12:50:00 AM,DIPC,6/18/2026 12:55:00 AM,CVIS,7248.7714,
6/18/2026 12:50:00 AM,DIPC,6/18/2026 12:55:00 AM,SYSTEM,7248.7714,
6/18/2026 12:55:00 AM,DIPC,6/18/2026 1:00:00 AM,CLUZ,7040.7464,
6/18/2026 12:55:00 AM,DIPC,6/18/2026 1:00:00 AM,CMIN,7040.7464,
6/18/2026 12:55:00 AM,DIPC,6/18/2026 1:00:00 AM,CVIS,7040.7464,
6/18/2026 12:55:00 AM,DIPC,6/18/2026 1:00:00 AM,SYSTEM,7040.7464,
6/18/2026 1:00:00 AM,DIPC,6/18/2026 1:05:00 AM,CLUZ,7575.2009,
6/18/2026 1:00:00 AM,DIPC,6/18/2026 1:05:00 AM,CMIN,7575.2009,
