RUN_TIME,MKT_TYPE,TIME_INTERVAL,CONGEST_TYPE,RUN_TYPE,EQUIPMENT_NAME,STATION_NAME,VOLTAGE_LEVEL,BINDING_LIMIT,MW_FLOW,OVERLOAD_MW,PCT_MW,
5/3/2026,DAP,5/3/2026 2:00:00 AM,CONTINGENCY,SCHED_RUN,1SRAF_1SJO1,01SNRAFA,230,283.2270,283.2270,0,100,
5/3/2026,DAP,5/3/2026 8:00:00 AM,BASE CASE,SCHED_RUN,4MAAS_7UBA1,04MAASIN,138,101.1352,101.1352,0,100,
5/3/2026,DAP,5/3/2026 8:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,217.6372,235.5171,17.8799,108.22,
5/3/2026,DAP,5/3/2026 9:00:00 AM,BASE CASE,SCHED_RUN,11VILL_11JAS2,11JASAA,138,187.5560,187.5560,0,100,
5/3/2026,DAP,5/3/2026 9:00:00 AM,BASE CASE,SCHED_RUN,4MAAS_7UBA1,04MAASIN,138,100.6645,100.6645,0,100,
5/3/2026,DAP,5/3/2026 9:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,217.6710,235.2887,17.6177,108.09,
5/3/2026,DAP,5/3/2026 10:00:00 AM,BASE CASE,SCHED_RUN,4MAAS_7UBA1,04MAASIN,138,103.1515,103.1515,0,100,
5/3/2026,DAP,5/3/2026 11:00:00 AM,BASE CASE,SCHED_RUN,4MAAS_7UBA1,04MAASIN,138,101.4720,101.4720,0,100,
5/3/2026,DAP,5/3/2026 11:00:00 AM,CONTINGENCY,SCHED_RUN,1MEXI_2QUE1,01MEXICO,230,299.6063,299.6063,0,100,
5/3/2026,DAP,5/3/2026 11:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB1,05DAANBN,230,191.5152,191.5152,0,100,
5/3/2026,DAP,5/3/2026 11:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,217.0619,239.0099,21.9480,110.11,
5/3/2026,DAP,5/3/2026 12:00:00 PM,CONTINGENCY,SCHED_RUN,1MEXI_2QUE1,01MEXICO,230,299.6019,299.6019,0,100,
5/3/2026,DAP,5/3/2026 12:00:00 PM,BASE CASE,SCHED_RUN,4MAAS_7UBA1,04MAASIN,138,101.9976,101.9976,0,100,
5/3/2026,DAP,5/3/2026 12:00:00 PM,BASE CASE,SCHED_RUN,5DAAN_4TAB1,05DAANBN,230,191.3531,191.3531,0,100,
