RUN_TIME,MKT_TYPE,TIME_INTERVAL,CONGEST_TYPE,RUN_TYPE,EQUIPMENT_NAME,STATION_NAME,VOLTAGE_LEVEL,BINDING_LIMIT,MW_FLOW,OVERLOAD_MW,PCT_MW,
5/21/2026,DAP,5/21/2026 1:00:00 AM,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,593.5222,593.5222,0,100,
5/21/2026,DAP,5/21/2026 5:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB1,04TABANG,230,191.4479,191.4479,0,100,
5/21/2026,DAP,5/21/2026 5:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,230.7272,241.0819,10.3547,104.49,
5/21/2026,DAP,5/21/2026 6:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB1,04TABANG,230,192.4157,192.4157,0,100,
5/21/2026,DAP,5/21/2026 6:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,228.4495,241.4540,13.0045,105.69,
5/21/2026,DAP,5/21/2026 7:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB1,04TABANG,230,192.8076,192.8076,0,100,
5/21/2026,DAP,5/21/2026 7:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,227.7184,241.7064,13.9880,106.14,
5/21/2026,DAP,5/21/2026 8:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB1,04TABANG,230,193.3716,193.3716,0,100,
5/21/2026,DAP,5/21/2026 8:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,226.9391,242.0292,15.0901,106.65,
5/21/2026,DAP,5/21/2026 8:00:00 AM,BASE CASE,SCHED_RUN,LEYTE_TO_CEBU,LEYTE_TO,,440,440,0,100,
5/21/2026,DAP,5/21/2026 9:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB1,04TABANG,230,193.7965,193.7965,0,100,
5/21/2026,DAP,5/21/2026 9:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,226.4919,242.2002,15.7083,106.94,
5/21/2026,DAP,5/21/2026 10:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,226.1228,242.3861,16.2633,107.19,
5/21/2026,DAP,5/21/2026 10:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB1,04TABANG,230,194.1298,194.1298,0,100,
5/21/2026,DAP,5/21/2026 10:00:00 AM,BASE CASE,SCHED_RUN,LEYTE_TO_CEBU,LEYTE_TO,,440,440,0,100,
5/21/2026,DAP,5/21/2026 11:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB1,04TABANG,230,194.1209,194.1209,0,100,
5/21/2026,DAP,5/21/2026 11:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,226.1554,242.3934,16.2380,107.18,
5/21/2026,DAP,5/21/2026 11:00:00 AM,BASE CASE,SCHED_RUN,LEYTE_TO_CEBU,LEYTE_TO,,440,440,0,100,
5/21/2026,DAP,5/21/2026 12:00:00 PM,BASE CASE,SCHED_RUN,5DAAN_4TAB1,04TABANG,230,194.1642,194.1642,0,100,
5/21/2026,DAP,5/21/2026 12:00:00 PM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,226.1816,242.4128,16.2312,107.18,
5/21/2026,DAP,5/21/2026 12:00:00 PM,BASE CASE,SCHED_RUN,LEYTE_TO_CEBU,LEYTE_TO,,440,440,0,100,
5/21/2026,DAP,5/21/2026 1:00:00 PM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,226.5663,233.5045,6.9382,103.06,
5/21/2026,DAP,5/21/2026 2:00:00 PM,BASE CASE,SCHED_RUN,1OLONG_TR2,01OLONGA,230,48.7230,48.7230,0,100,
5/21/2026,DAP,5/21/2026 2:00:00 PM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,226.6511,226.6511,0,100,
