RUN_TIME,MKT_TYPE,TIME_INTERVAL,CONGEST_TYPE,RUN_TYPE,EQUIPMENT_NAME,STATION_NAME,VOLTAGE_LEVEL,BINDING_LIMIT,MW_FLOW,OVERLOAD_MW,PCT_MW,
2026-05-25 00:00:00,RTD,2026-05-25 00:05:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,587.43,587.43,0,100,
2026-05-25 00:05:00,RTD,2026-05-25 00:10:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,588.16,588.16,0,100,
2026-05-25 00:20:00,RTD,2026-05-25 00:25:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,587.89,587.89,0,100,
2026-05-25 00:25:00,RTD,2026-05-25 00:30:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,588.22,588.22,0,100,
2026-05-25 12:35:00,RTD,2026-05-25 12:40:00,BASE CASE,SCHED_RUN,1SJO115_TR1,01EHVSJO,115,79.95,79.95,0,100,
2026-05-25 00:10:00,RTD,2026-05-25 00:15:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,587.86,587.86,0,100,
2026-05-25 00:15:00,RTD,2026-05-25 00:20:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,587.54,587.54,0,100,
2026-05-25 00:30:00,RTD,2026-05-25 00:35:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,587.88,587.88,0,100,
2026-05-25 12:25:00,RTD,2026-05-25 12:30:00,BASE CASE,SCHED_RUN,1SJO115_TR1,01EHVSJO,115,79.98,79.98,0,100,
2026-05-25 12:30:00,RTD,2026-05-25 12:35:00,BASE CASE,SCHED_RUN,1SJO115_TR1,01EHVSJO,115,79.98,79.98,0,100,
2026-05-25 00:35:00,RTD,2026-05-25 00:40:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,587.99,587.99,0,100,
2026-05-25 00:40:00,RTD,2026-05-25 00:45:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,587.69,587.69,0,100,
2026-05-25 00:45:00,RTD,2026-05-25 00:50:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,587.75,587.75,0,100,
2026-05-25 00:50:00,RTD,2026-05-25 00:55:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,587.74,587.74,0,100,
2026-05-25 00:55:00,RTD,2026-05-25 01:00:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,587.69,587.69,0,100,
2026-05-25 01:00:00,RTD,2026-05-25 01:05:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,587.71,587.71,0,100,
2026-05-25 01:05:00,RTD,2026-05-25 01:10:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR1,01EHVNAG,230,587.61,587.61,0,100,
2026-05-25 01:10:00,RTD,2026-05-25 01:15:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,587.52,587.52,0,100,
2026-05-25 01:20:00,RTD,2026-05-25 01:25:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,587.36,587.36,0,100,
2026-05-25 01:15:00,RTD,2026-05-25 01:20:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,587.35,587.35,0,100,
2026-05-25 12:00:00,RTD,2026-05-25 12:05:00,BASE CASE,SCHED_RUN,1SJO115_TR1,01EHVSJO,115,79.96,79.96,0,100,
2026-05-25 12:05:00,RTD,2026-05-25 12:10:00,BASE CASE,SCHED_RUN,1SJO115_TR1,01EHVSJO,115,79.95,79.95,0,100,
2026-05-25 12:10:00,RTD,2026-05-25 12:15:00,BASE CASE,SCHED_RUN,1SJO115_TR1,01EHVSJO,115,79.96,79.96,0,100,
2026-05-25 12:15:00,RTD,2026-05-25 12:20:00,BASE CASE,SCHED_RUN,1SJO115_TR1,01EHVSJO,115,79.95,79.95,0,100,
2026-05-25 12:20:00,RTD,2026-05-25 12:25:00,BASE CASE,SCHED_RUN,1SJO115_TR1,01EHVSJO,115,79.97,79.97,0,100,
