RUN_TIME,MKT_TYPE,TIME_INTERVAL,CONGEST_TYPE,RUN_TYPE,EQUIPMENT_NAME,STATION_NAME,VOLTAGE_LEVEL,BINDING_LIMIT,MW_FLOW,OVERLOAD_MW,PCT_MW,
2026-04-13 01:20:00,RTD,2026-04-13 01:25:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR1,01EHVNAG,230,590.46,590.46,0,100,
2026-04-13 14:35:00,RTD,2026-04-13 14:40:00,BASE CASE,SCHED_RUN,1SJO115_TR1,01EHVSJO,115,79.99,79.99,0,100,
2026-04-13 16:50:00,RTD,2026-04-13 16:55:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,591.18,591.18,0,100,
2026-04-13 14:40:00,RTD,2026-04-13 14:45:00,BASE CASE,SCHED_RUN,1SJO115_TR1,01EHVSJO,115,79.98,79.98,0,100,
2026-04-13 14:45:00,RTD,2026-04-13 14:50:00,BASE CASE,SCHED_RUN,1SJO115_TR1,01EHVSJO,115,79.98,79.98,0,100,
2026-04-13 14:50:00,RTD,2026-04-13 14:55:00,BASE CASE,SCHED_RUN,1SJO115_TR1,01EHVSJO,115,79.98,79.98,0,100,
2026-04-13 15:40:00,RTD,2026-04-13 15:45:00,BASE CASE,SCHED_RUN,1SJO115_TR1,01EHVSJO,115,80.02,80.02,0,100,
2026-04-13 15:45:00,RTD,2026-04-13 15:50:00,BASE CASE,SCHED_RUN,1SJO115_TR1,01EHVSJO,115,80.02,80.02,0,100,
2026-04-13 16:20:00,RTD,2026-04-13 16:25:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,590.03,590.03,0,100,
2026-04-13 14:55:00,RTD,2026-04-13 15:00:00,BASE CASE,SCHED_RUN,1SJO115_TR1,01EHVSJO,115,79.99,79.99,0,100,
2026-04-13 15:00:00,RTD,2026-04-13 15:05:00,BASE CASE,SCHED_RUN,1SJO115_TR1,01EHVSJO,115,80.03,80.03,0,100,
2026-04-13 15:20:00,RTD,2026-04-13 15:25:00,BASE CASE,SCHED_RUN,1SJO115_TR1,01EHVSJO,115,80.03,80.03,0,100,
2026-04-13 15:25:00,RTD,2026-04-13 15:30:00,BASE CASE,SCHED_RUN,1SJO115_TR1,01EHVSJO,115,80.03,80.03,0,100,
2026-04-13 15:30:00,RTD,2026-04-13 15:35:00,BASE CASE,SCHED_RUN,1SJO115_TR1,01EHVSJO,115,80.04,80.04,0,100,
2026-04-13 15:50:00,RTD,2026-04-13 15:55:00,BASE CASE,SCHED_RUN,1SJO115_TR1,01EHVSJO,115,80.02,80.02,0,100,
2026-04-13 16:25:00,RTD,2026-04-13 16:30:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR1,01EHVNAG,230,590.34,590.34,0,100,
