RUN_TIME,MKT_TYPE,TIME_INTERVAL,CONGEST_TYPE,RUN_TYPE,EQUIPMENT_NAME,STATION_NAME,VOLTAGE_LEVEL,BINDING_LIMIT,MW_FLOW,OVERLOAD_MW,PCT_MW,
2026-05-24 00:00:00,RTD,2026-05-24 00:05:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,592.56,592.56,0,100,
2026-05-24 00:05:00,RTD,2026-05-24 00:10:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,592.39,592.39,0,100,
2026-05-24 14:15:00,RTD,2026-05-24 14:20:00,BASE CASE,SCHED_RUN,1SJO115_TR1,01EHVSJO,115,79.94,79.94,0,100,
2026-05-24 00:10:00,RTD,2026-05-24 00:15:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,592.2,592.2,0,100,
2026-05-24 00:15:00,RTD,2026-05-24 00:20:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,592.14,592.14,0,100,
2026-05-24 00:20:00,RTD,2026-05-24 00:25:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,592.13,592.13,0,100,
2026-05-24 00:25:00,RTD,2026-05-24 00:30:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,592.17,592.17,0,100,
2026-05-24 00:45:00,RTD,2026-05-24 00:50:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,592.06,592.06,0,100,
2026-05-24 00:50:00,RTD,2026-05-24 00:55:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,592.11,592.11,0,100,
2026-05-24 00:30:00,RTD,2026-05-24 00:35:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,592.21,592.21,0,100,
2026-05-24 00:35:00,RTD,2026-05-24 00:40:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,592.12,592.12,0,100,
2026-05-24 00:40:00,RTD,2026-05-24 00:45:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,592.09,592.09,0,100,
