RUN_TIME,MKT_TYPE,TIME_INTERVAL,CONGEST_TYPE,RUN_TYPE,EQUIPMENT_NAME,STATION_NAME,VOLTAGE_LEVEL,BINDING_LIMIT,MW_FLOW,OVERLOAD_MW,PCT_MW,
2026-04-18 19:20:00,RTD,2026-04-18 19:25:00,BASE CASE,SCHED_RUN,1SJO115_TR1,01EHVSJO,115,79.89,79.89,0,100,
2026-04-18 20:00:00,RTD,2026-04-18 20:05:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,591.37,591.37,0,100,
2026-04-18 20:05:00,RTD,2026-04-18 20:10:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR1,01EHVNAG,230,591.33,591.33,0,100,
2026-04-18 20:10:00,RTD,2026-04-18 20:15:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR1,01EHVNAG,230,591.37,591.37,0,100,
2026-04-18 20:15:00,RTD,2026-04-18 20:20:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,592.07,592.07,0,100,
2026-04-18 20:20:00,RTD,2026-04-18 20:25:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,591.77,591.77,0,100,
2026-04-18 20:35:00,RTD,2026-04-18 20:40:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,591.89,591.89,0,100,
2026-04-18 20:40:00,RTD,2026-04-18 20:45:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,591.72,591.72,0,100,
2026-04-18 21:00:00,RTD,2026-04-18 21:05:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,591.87,591.87,0,100,
2026-04-18 21:05:00,RTD,2026-04-18 21:10:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,591.87,591.87,0,100,
2026-04-18 21:10:00,RTD,2026-04-18 21:15:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,591.77,591.77,0,100,
2026-04-18 21:35:00,RTD,2026-04-18 21:40:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR1,01EHVNAG,230,590.93,590.93,0,100,
2026-04-18 21:35:00,RTD,2026-04-18 21:40:00,BASE CASE,SCHED_RUN,1SJO115_TR1,01EHVSJO,115,79.79,79.79,0,100,
2026-04-18 21:45:00,RTD,2026-04-18 21:50:00,BASE CASE,SCHED_RUN,1SJO115_TR1,01EHVSJO,115,79.8,79.8,0,100,
2026-04-18 21:50:00,RTD,2026-04-18 21:55:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR1,01EHVNAG,230,590.94,590.94,0,100,
2026-04-18 21:50:00,RTD,2026-04-18 21:55:00,BASE CASE,SCHED_RUN,1SJO115_TR1,01EHVSJO,115,79.8,79.8,0,100,
2026-04-18 21:55:00,RTD,2026-04-18 22:00:00,BASE CASE,SCHED_RUN,1SJO115_TR1,01EHVSJO,115,79.77,79.77,0,100,
EOF
