RUN_TIME,MKT_TYPE,TIME_INTERVAL,REGION_NAME,COMMODITY_TYPE,MKT_REQT,LOAD_BID,LOAD_CURTAILED,LOSSES,GENERATION,MKT_IMPORT,MKT_EXPORT,
5/6/2026,RTD,5/6/2026 12:05:00 AM,CVIS,Dr,93,0,,0,93,0,0,
5/6/2026,RTD,5/6/2026 12:05:00 AM,CMIN,Dr,110,0,,0,110,0,0,
5/6/2026,RTD,5/6/2026 12:05:00 AM,CLUZ,Dr,600,0,,0,600,0,0,
5/6/2026,RTD,5/6/2026 12:05:00 AM,CMIN,En,2082.85,0,0,55.75,2588.64,0,450,
5/6/2026,RTD,5/6/2026 12:05:00 AM,CLUZ,En,10890.72,0,0,257.09,11024.86,122.85,0,
5/6/2026,RTD,5/6/2026 12:05:00 AM,CVIS,En,2025.32,0,0,17.91,1716.05,450,122.85,
5/6/2026,RTD,5/6/2026 12:05:00 AM,CMIN,Fr,110,0,,0,110,0,0,
5/6/2026,RTD,5/6/2026 12:05:00 AM,CVIS,Fr,134,0,,0,134,0,0,
5/6/2026,RTD,5/6/2026 12:05:00 AM,CLUZ,Fr,668,0,,0,668,0,0,
5/6/2026,RTD,5/6/2026 12:05:00 AM,CMIN,Rd,40.64,0,,0,40.64,0,0,
5/6/2026,RTD,5/6/2026 12:05:00 AM,CLUZ,Rd,211,0,,0,211,0,0,
5/6/2026,RTD,5/6/2026 12:05:00 AM,CVIS,Rd,39.60,0,,0,39.60,0,0,
5/6/2026,RTD,5/6/2026 12:05:00 AM,CVIS,Ru,39.60,0,,0,39.60,0,0,
5/6/2026,RTD,5/6/2026 12:05:00 AM,CMIN,Ru,40.64,0,,0,40.64,0,0,
5/6/2026,RTD,5/6/2026 12:05:00 AM,CLUZ,Ru,211,0,,0,211,0,0,
5/6/2026 12:05:00 AM,RTD,5/6/2026 12:10:00 AM,CVIS,Dr,93,0,,0,93,0,0,
5/6/2026 12:05:00 AM,RTD,5/6/2026 12:10:00 AM,CMIN,Dr,110,0,,0,110,0,0,
5/6/2026 12:05:00 AM,RTD,5/6/2026 12:10:00 AM,CLUZ,Dr,600,0,,0,600,0,0,
5/6/2026 12:05:00 AM,RTD,5/6/2026 12:10:00 AM,CMIN,En,2073.97,0,0,55.46,2579.46,0,450,
5/6/2026 12:05:00 AM,RTD,5/6/2026 12:10:00 AM,CLUZ,En,10868.09,0,0,258.48,11014.47,112.01,0,
5/6/2026 12:05:00 AM,RTD,5/6/2026 12:10:00 AM,CVIS,En,2015.77,0,0,18.21,1695.99,450,112.01,
