RUN_TIME,MKT_TYPE,TIME_INTERVAL,REGION_NAME,COMMODITY_TYPE,MKT_REQT,LOAD_BID,LOAD_CURTAILED,LOSSES,GENERATION,MKT_IMPORT,MKT_EXPORT,
6/16/2026,RTD,6/16/2026 12:05:00 AM,CVIS,Dr,93,0,,0,93,0,0,
6/16/2026,RTD,6/16/2026 12:05:00 AM,CMIN,Dr,100,0,,0,100,0,0,
6/16/2026,RTD,6/16/2026 12:05:00 AM,CLUZ,Dr,646,0,,0,646,0,0,
6/16/2026,RTD,6/16/2026 12:05:00 AM,CMIN,En,1944.37,0,0,52.80,2447.16,0,450,
6/16/2026,RTD,6/16/2026 12:05:00 AM,CLUZ,En,10106.93,0,0,193.23,10420.96,0,120.84,
6/16/2026,RTD,6/16/2026 12:05:00 AM,CVIS,En,1986.19,0,0,26.35,1441.71,570.84,0,
6/16/2026,RTD,6/16/2026 12:05:00 AM,CMIN,Fr,100,0,,0,100,0,0,
6/16/2026,RTD,6/16/2026 12:05:00 AM,CVIS,Fr,123,0,,0,123,0,0,
6/16/2026,RTD,6/16/2026 12:05:00 AM,CLUZ,Fr,647,0,,0,647,0,0,
6/16/2026,RTD,6/16/2026 12:05:00 AM,CMIN,Rd,38.22,0,,0,38.22,0,0,
6/16/2026,RTD,6/16/2026 12:05:00 AM,CLUZ,Rd,205,0,,0,205,0,0,
6/16/2026,RTD,6/16/2026 12:05:00 AM,CVIS,Rd,43.20,0,,0,43.20,0,0,
6/16/2026,RTD,6/16/2026 12:05:00 AM,CVIS,Ru,43.20,0,,0,43.20,0,0,
6/16/2026,RTD,6/16/2026 12:05:00 AM,CMIN,Ru,38.22,0,,0,38.22,0,0,
6/16/2026,RTD,6/16/2026 12:05:00 AM,CLUZ,Ru,205,0,,0,205,0,0,
6/16/2026 12:05:00 AM,RTD,6/16/2026 12:10:00 AM,CLUZ,Dr,646,0,,0,646,0,0,
6/16/2026 12:05:00 AM,RTD,6/16/2026 12:10:00 AM,CMIN,Dr,100,0,,0,100,0,0,
6/16/2026 12:05:00 AM,RTD,6/16/2026 12:10:00 AM,CVIS,Dr,93,0,,0,93,0,0,
