RUN_TIME,MKT_TYPE,TIME_INTERVAL,REGION_NAME,COMMODITY_TYPE,MKT_REQT,LOAD_BID,LOAD_CURTAILED,LOSSES,GENERATION,MKT_IMPORT,MKT_EXPORT,
6/9/2026,RTD,6/9/2026 12:05:00 AM,CLUZ,Dr,585,0,,0,585,0,0,
6/9/2026,RTD,6/9/2026 12:05:00 AM,CMIN,Dr,105,0,,0,105,0,0,
6/9/2026,RTD,6/9/2026 12:05:00 AM,CVIS,Dr,93,0,,0,93,0,0,
6/9/2026,RTD,6/9/2026 12:05:00 AM,CLUZ,En,10576.07,0,0,209.22,11035.32,0,250,
6/9/2026,RTD,6/9/2026 12:05:00 AM,CMIN,En,1868.33,0,0,52.03,2183.71,0,263.35,
6/9/2026,RTD,6/9/2026 12:05:00 AM,CVIS,En,2014.98,0,0,31.89,1533.50,513.35,0,
6/9/2026,RTD,6/9/2026 12:05:00 AM,CLUZ,Fr,635,0,,0,635,0,0,
6/9/2026,RTD,6/9/2026 12:05:00 AM,CVIS,Fr,123,0,,0,123,0,0,
6/9/2026,RTD,6/9/2026 12:05:00 AM,CMIN,Fr,105,0,,0,105,0,0,
6/9/2026,RTD,6/9/2026 12:05:00 AM,CMIN,Rd,32.51,0,,0,32.51,0,0,
6/9/2026,RTD,6/9/2026 12:05:00 AM,CLUZ,Rd,198.50,0,,0,198.50,0,0,
6/9/2026,RTD,6/9/2026 12:05:00 AM,CVIS,Rd,43.10,0,,0,43.10,0,0,
6/9/2026,RTD,6/9/2026 12:05:00 AM,CMIN,Ru,32.51,0,,0,32.51,0,0,
6/9/2026,RTD,6/9/2026 12:05:00 AM,CLUZ,Ru,198.50,0,,0,198.50,0,0,
6/9/2026,RTD,6/9/2026 12:05:00 AM,CVIS,Ru,43.10,0,,0,43.10,0,0,
6/9/2026 12:05:00 AM,RTD,6/9/2026 12:10:00 AM,CVIS,Dr,93,0,,0,93,0,0,
6/9/2026 12:05:00 AM,RTD,6/9/2026 12:10:00 AM,CMIN,Dr,105,0,,0,105,0,0,
6/9/2026 12:05:00 AM,RTD,6/9/2026 12:10:00 AM,CLUZ,Dr,585,0,,0,585,0,0,
6/9/2026 12:05:00 AM,RTD,6/9/2026 12:10:00 AM,CMIN,En,1850.10,0,0,52.85,2169.74,0,266.78,
6/9/2026 12:05:00 AM,RTD,6/9/2026 12:10:00 AM,CLUZ,En,10559.10,0,0,207.88,11017.01,0,250,
6/9/2026 12:05:00 AM,RTD,6/9/2026 12:10:00 AM,CVIS,En,2004.67,0,0,32.11,1520,516.78,0,
6/9/2026 12:05:00 AM,RTD,6/9/2026 12:10:00 AM,CMIN,Fr,105,0,,0,105,0,0,
6/9/2026 12:05:00 AM,RTD,6/9/2026 12:10:00 AM,CVIS,Fr,123,0,,0,123,0,0,
6/9/2026 12:05:00 AM,RTD,6/9/2026 12:10:00 AM,CLUZ,Fr,635,0,,0,635,0,0,
6/9/2026 12:05:00 AM,RTD,6/9/2026 12:10:00 AM,CMIN,Rd,32.51,0,,0,32.51,0,0,
6/9/2026 12:05:00 AM,RTD,6/9/2026 12:10:00 AM,CLUZ,Rd,198.50,0,,0,198.50,0,0,
6/9/2026 12:05:00 AM,RTD,6/9/2026 12:10:00 AM,CVIS,Rd,43.10,0,,0,43.10,0,0,
6/9/2026 12:05:00 AM,RTD,6/9/2026 12:10:00 AM,CVIS,Ru,43.10,0,,0,43.10,0,0,
6/9/2026 12:05:00 AM,RTD,6/9/2026 12:10:00 AM,CMIN,Ru,32.51,0,,0,32.51,0,0,
6/9/2026 12:05:00 AM,RTD,6/9/2026 12:10:00 AM,CLUZ,Ru,198.50,0,,0,198.50,0,0,
6/9/2026 12:10:00 AM,RTD,6/9/2026 12:15:00 AM,CVIS,Dr,93,0,,0,93,0,0,
6/9/2026 12:10:00 AM,RTD,6/9/2026 12:15:00 AM,CMIN,Dr,105,0,,0,105,0,0,
6/9/2026 12:10:00 AM,RTD,6/9/2026 12:15:00 AM,CLUZ,Dr,585,0,,0,585,0,0,
6/9/2026 12:10:00 AM,RTD,6/9/2026 12:15:00 AM,CMIN,En,1840.43,0,0,53.97,2154.15,0,259.74,
6/9/2026 12:10:00 AM,RTD,6/9/2026 12:15:00 AM,CLUZ,En,10521.92,0,0,205.97,10977.91,0,250,
6/9/2026 12:10:00 AM,RTD,6/9/2026 12:15:00 AM,CVIS,En,1993.86,0,0,32.07,1516.23,509.74,0,
6/9/2026 12:10:00 AM,RTD,6/9/2026 12:15:00 AM,CMIN,Fr,105,0,,0,105,0,0,
6/9/2026 12:10:00 AM,RTD,6/9/2026 12:15:00 AM,CVIS,Fr,123,0,,0,123,0,0,
6/9/2026 12:10:00 AM,RTD,6/9/2026 12:15:00 AM,CLUZ,Fr,635,0,,0,635,0,0,
6/9/2026 12:10:00 AM,RTD,6/9/2026 12:15:00 AM,CMIN,Rd,32.51,0,,0,32.51,0,0,
6/9/2026 12:10:00 AM,RTD,6/9/2026 12:15:00 AM,CLUZ,Rd,198.50,0,,0,198.50,0,0,
6/9/2026 12:10:00 AM,RTD,6/9/2026 12:15:00 AM,CVIS,Rd,43.10,0,,0,43.10,0,0,
6/9/2026 12:10:00 AM,RTD,6/9/2026 12:15:00 AM,CVIS,Ru,43.10,0,,0,43.10,0,0,
6/9/2026 12:10:00 AM,RTD,6/9/2026 12:15:00 AM,CMIN,Ru,32.51,0,,0,32.51,0,0,
6/9/2026 12:10:00 AM,RTD,6/9/2026 12:15:00 AM,CLUZ,Ru,198.50,0,,0,198.50,0,0,
6/9/2026 12:15:00 AM,RTD,6/9/2026 12:20:00 AM,CVIS,Dr,93,0,,0,93,0,0,
