RUN_TIME,MKT_TYPE,TIME_INTERVAL,REGION_NAME,COMMODITY_TYPE,MKT_REQT,LOAD_BID,LOAD_CURTAILED,LOSSES,GENERATION,MKT_IMPORT,MKT_EXPORT,
5/26/2026,RTD,5/26/2026 12:05:00 AM,CVIS,Dr,93,0,,0,93,0,0,
5/26/2026,RTD,5/26/2026 12:05:00 AM,CMIN,Dr,110,0,,0,110,0,0,
5/26/2026,RTD,5/26/2026 12:05:00 AM,CLUZ,Dr,594,0,,0,594,0,0,
5/26/2026,RTD,5/26/2026 12:05:00 AM,CMIN,En,1928.60,0,0,54,2432.60,0,450,
5/26/2026,RTD,5/26/2026 12:05:00 AM,CLUZ,En,12014.01,0,0,261.48,12396.02,0,120.53,
5/26/2026,RTD,5/26/2026 12:05:00 AM,CVIS,En,2092.21,0,0,27.42,1549.10,570.53,0,
5/26/2026,RTD,5/26/2026 12:05:00 AM,CMIN,Fr,110,0,,0,110,0,0,
5/26/2026,RTD,5/26/2026 12:05:00 AM,CVIS,Fr,93,0,,0,93,0,0,
5/26/2026,RTD,5/26/2026 12:05:00 AM,CLUZ,Fr,668,0,,0,668,0,0,
5/26/2026,RTD,5/26/2026 12:05:00 AM,CMIN,Rd,41.40,0,,0,41.40,0,0,
5/26/2026,RTD,5/26/2026 12:05:00 AM,CLUZ,Rd,227,0,,0,227,0,0,
5/26/2026,RTD,5/26/2026 12:05:00 AM,CVIS,Rd,40.30,0,,0,40.30,0,0,
5/26/2026,RTD,5/26/2026 12:05:00 AM,CVIS,Ru,40.30,0,,0,40.30,0,0,
5/26/2026,RTD,5/26/2026 12:05:00 AM,CMIN,Ru,41.40,0,,0,41.40,0,0,
5/26/2026,RTD,5/26/2026 12:05:00 AM,CLUZ,Ru,227,0,,0,227,0,0,
5/26/2026 12:05:00 AM,RTD,5/26/2026 12:10:00 AM,CVIS,Dr,93,0,,0,93,0,0,
5/26/2026 12:05:00 AM,RTD,5/26/2026 12:10:00 AM,CMIN,Dr,110,0,,0,110,0,0,
5/26/2026 12:05:00 AM,RTD,5/26/2026 12:10:00 AM,CLUZ,Dr,594,0,,0,594,0,0,
5/26/2026 12:05:00 AM,RTD,5/26/2026 12:10:00 AM,CMIN,En,1921.22,0,0,52.60,2423.83,0,450,
5/26/2026 12:05:00 AM,RTD,5/26/2026 12:10:00 AM,CLUZ,En,11962.07,0,0,261.05,12346.27,0,123.36,
5/26/2026 12:05:00 AM,RTD,5/26/2026 12:10:00 AM,CVIS,En,2086.40,0,0,26.57,1539.60,573.36,0,
5/26/2026 12:05:00 AM,RTD,5/26/2026 12:10:00 AM,CMIN,Fr,110,0,,0,110,0,0,
5/26/2026 12:05:00 AM,RTD,5/26/2026 12:10:00 AM,CVIS,Fr,93,0,,0,93,0,0,
5/26/2026 12:05:00 AM,RTD,5/26/2026 12:10:00 AM,CLUZ,Fr,668,0,,0,668,0,0,
5/26/2026 12:05:00 AM,RTD,5/26/2026 12:10:00 AM,CMIN,Rd,41.40,0,,0,41.40,0,0,
5/26/2026 12:05:00 AM,RTD,5/26/2026 12:10:00 AM,CLUZ,Rd,227,0,,0,227,0,0,
5/26/2026 12:05:00 AM,RTD,5/26/2026 12:10:00 AM,CVIS,Rd,40.30,0,,0,40.30,0,0,
5/26/2026 12:05:00 AM,RTD,5/26/2026 12:10:00 AM,CVIS,Ru,40.30,0,,0,40.30,0,0,
5/26/2026 12:05:00 AM,RTD,5/26/2026 12:10:00 AM,CMIN,Ru,41.40,0,,0,41.40,0,0,
5/26/2026 12:05:00 AM,RTD,5/26/2026 12:10:00 AM,CLUZ,Ru,227,0,,0,227,0,0,
5/26/2026 12:10:00 AM,RTD,5/26/2026 12:15:00 AM,CVIS,Dr,93,0,,0,93,0,0,
5/26/2026 12:10:00 AM,RTD,5/26/2026 12:15:00 AM,CMIN,Dr,110,0,,0,110,0,0,
5/26/2026 12:10:00 AM,RTD,5/26/2026 12:15:00 AM,CLUZ,Dr,594,0,,0,594,0,0,
5/26/2026 12:10:00 AM,RTD,5/26/2026 12:15:00 AM,CMIN,En,1918.01,0,0,52.60,2420.60,0,450,
5/26/2026 12:10:00 AM,RTD,5/26/2026 12:15:00 AM,CLUZ,En,11922.43,0,0,257.97,12300.87,0,120.33,
5/26/2026 12:10:00 AM,RTD,5/26/2026 12:15:00 AM,CVIS,En,2079.54,0,0,27,1536.20,570.33,0,
5/26/2026 12:10:00 AM,RTD,5/26/2026 12:15:00 AM,CMIN,Fr,110,0,,0,110,0,0,
5/26/2026 12:10:00 AM,RTD,5/26/2026 12:15:00 AM,CVIS,Fr,93,0,,0,93,0,0,
5/26/2026 12:10:00 AM,RTD,5/26/2026 12:15:00 AM,CLUZ,Fr,668,0,,0,668,0,0,
5/26/2026 12:10:00 AM,RTD,5/26/2026 12:15:00 AM,CMIN,Rd,41.40,0,,0,41.40,0,0,
5/26/2026 12:10:00 AM,RTD,5/26/2026 12:15:00 AM,CLUZ,Rd,227,0,,0,227,0,0,
5/26/2026 12:10:00 AM,RTD,5/26/2026 12:15:00 AM,CVIS,Rd,40.30,0,,0,40.30,0,0,
5/26/2026 12:10:00 AM,RTD,5/26/2026 12:15:00 AM,CVIS,Ru,40.30,0,,0,40.30,0,0,
5/26/2026 12:10:00 AM,RTD,5/26/2026 12:15:00 AM,CMIN,Ru,41.40,0,,0,41.40,0,0,
5/26/2026 12:10:00 AM,RTD,5/26/2026 12:15:00 AM,CLUZ,Ru,227,0,,0,227,0,0,
5/26/2026 12:15:00 AM,RTD,5/26/2026 12:20:00 AM,CVIS,Dr,93,0,,0,93,0,0,
5/26/2026 12:15:00 AM,RTD,5/26/2026 12:20:00 AM,CMIN,Dr,110,0,,0,110,0,0,
5/26/2026 12:15:00 AM,RTD,5/26/2026 12:20:00 AM,CLUZ,Dr,594,0,,0,594,0,0,
5/26/2026 12:15:00 AM,RTD,5/26/2026 12:20:00 AM,CMIN,En,1910.42,0,0,52.84,2413.31,0,450,
5/26/2026 12:15:00 AM,RTD,5/26/2026 12:20:00 AM,CLUZ,En,11865.60,0,0,256.74,12224.22,0,101.87,
5/26/2026 12:15:00 AM,RTD,5/26/2026 12:20:00 AM,CVIS,En,2062.13,0,0,25.92,1536.20,551.87,0,
5/26/2026 12:15:00 AM,RTD,5/26/2026 12:20:00 AM,CMIN,Fr,110,0,,0,110,0,0,
5/26/2026 12:15:00 AM,RTD,5/26/2026 12:20:00 AM,CVIS,Fr,93,0,,0,93,0,0,
5/26/2026 12:15:00 AM,RTD,5/26/2026 12:20:00 AM,CLUZ,Fr,668,0,,0,668,0,0,
5/26/2026 12:15:00 AM,RTD,5/26/2026 12:20:00 AM,CMIN,Rd,41.40,0,,0,41.40,0,0,
5/26/2026 12:15:00 AM,RTD,5/26/2026 12:20:00 AM,CLUZ,Rd,227,0,,0,227,0,0,
5/26/2026 12:15:00 AM,RTD,5/26/2026 12:20:00 AM,CVIS,Rd,40.30,0,,0,40.30,0,0,
5/26/2026 12:15:00 AM,RTD,5/26/2026 12:20:00 AM,CVIS,Ru,40.30,0,,0,40.30,0,0,
5/26/2026 12:15:00 AM,RTD,5/26/2026 12:20:00 AM,CMIN,Ru,41.40,0,,0,41.40,0,0,
5/26/2026 12:15:00 AM,RTD,5/26/2026 12:20:00 AM,CLUZ,Ru,227,0,,0,227,0,0,
5/26/2026 12:20:00 AM,RTD,5/26/2026 12:25:00 AM,CVIS,Dr,93,0,,0,93,0,0,
5/26/2026 12:20:00 AM,RTD,5/26/2026 12:25:00 AM,CLUZ,Dr,594,0,,0,594,0,0,
5/26/2026 12:20:00 AM,RTD,5/26/2026 12:25:00 AM,CMIN,Dr,110,0,,0,110,0,0,
5/26/2026 12:20:00 AM,RTD,5/26/2026 12:25:00 AM,CVIS,En,2050.82,0,0,25.65,1533.90,542.57,0,
5/26/2026 12:20:00 AM,RTD,5/26/2026 12:25:00 AM,CMIN,En,1896.18,0,0,52.25,2398.41,0,450,
5/26/2026 12:20:00 AM,RTD,5/26/2026 12:25:00 AM,CLUZ,En,11845.35,0,0,256.60,12194.51,0,92.57,
5/26/2026 12:20:00 AM,RTD,5/26/2026 12:25:00 AM,CLUZ,Fr,668,0,,0,668,0,0,
5/26/2026 12:20:00 AM,RTD,5/26/2026 12:25:00 AM,CMIN,Fr,110,0,,0,110,0,0,
5/26/2026 12:20:00 AM,RTD,5/26/2026 12:25:00 AM,CVIS,Fr,93,0,,0,93,0,0,
5/26/2026 12:20:00 AM,RTD,5/26/2026 12:25:00 AM,CLUZ,Rd,227,0,,0,227,0,0,
5/26/2026 12:20:00 AM,RTD,5/26/2026 12:25:00 AM,CMIN,Rd,41.40,0,,0,41.40,0,0,
5/26/2026 12:20:00 AM,RTD,5/26/2026 12:25:00 AM,CVIS,Rd,40.30,0,,0,40.30,0,0,
5/26/2026 12:20:00 AM,RTD,5/26/2026 12:25:00 AM,CMIN,Ru,41.40,0,,0,41.40,0,0,
5/26/2026 12:20:00 AM,RTD,5/26/2026 12:25:00 AM,CVIS,Ru,40.30,0,,0,40.30,0,0,
5/26/2026 12:20:00 AM,RTD,5/26/2026 12:25:00 AM,CLUZ,Ru,227,0,,0,227,0,0,
5/26/2026 12:25:00 AM,RTD,5/26/2026 12:30:00 AM,CMIN,Dr,110,0,,0,110,0,0,
5/26/2026 12:25:00 AM,RTD,5/26/2026 12:30:00 AM,CVIS,Dr,93,0,,0,93,0,0,
5/26/2026 12:25:00 AM,RTD,5/26/2026 12:30:00 AM,CLUZ,Dr,594,0,,0,594,0,0,
5/26/2026 12:25:00 AM,RTD,5/26/2026 12:30:00 AM,CLUZ,En,11762.97,0,0,258.05,12120.25,0,99.04,
5/26/2026 12:25:00 AM,RTD,5/26/2026 12:30:00 AM,CMIN,En,1881.40,0,0,52.21,2383.59,0,450,
5/26/2026 12:25:00 AM,RTD,5/26/2026 12:30:00 AM,CVIS,En,2042.57,0,0,26.38,1519.90,549.04,0,
5/26/2026 12:25:00 AM,RTD,5/26/2026 12:30:00 AM,CLUZ,Fr,668,0,,0,668,0,0,
5/26/2026 12:25:00 AM,RTD,5/26/2026 12:30:00 AM,CVIS,Fr,93,0,,0,93,0,0,
5/26/2026 12:25:00 AM,RTD,5/26/2026 12:30:00 AM,CMIN,Fr,110,0,,0,110,0,0,
