RUN_TIME,MKT_TYPE,TIME_INTERVAL,REGION_NAME,COMMODITY_TYPE,MKT_REQT,LOAD_BID,LOAD_CURTAILED,LOSSES,GENERATION,MKT_IMPORT,MKT_EXPORT,
6/21/2026,RTD,6/21/2026 12:05:00 AM,CVIS,Dr,93,0,,0,93,0,0,
6/21/2026,RTD,6/21/2026 12:05:00 AM,CMIN,Dr,110,0,,0,110,0,0,
6/21/2026,RTD,6/21/2026 12:05:00 AM,CLUZ,Dr,617,0,,0,617,0,0,
6/21/2026,RTD,6/21/2026 12:05:00 AM,CMIN,En,2003.41,0,0,44.84,2389.42,0,341.20,
6/21/2026,RTD,6/21/2026 12:05:00 AM,CLUZ,En,11413.29,0,0,226.94,11890.28,0,250,
6/21/2026,RTD,6/21/2026 12:05:00 AM,CVIS,En,2017.01,0,0,20.34,1446.13,591.20,0,
6/21/2026,RTD,6/21/2026 12:05:00 AM,CMIN,Fr,110,0,,0,110,0,0,
6/21/2026,RTD,6/21/2026 12:05:00 AM,CVIS,Fr,112,0,,0,112,0,0,
6/21/2026,RTD,6/21/2026 12:05:00 AM,CLUZ,Fr,619,0,,0,619,0,0,
6/21/2026,RTD,6/21/2026 12:05:00 AM,CMIN,Rd,39.03,0,,0,39.03,0,0,
6/21/2026,RTD,6/21/2026 12:05:00 AM,CLUZ,Rd,191.50,0,,0,191.50,0,0,
6/21/2026,RTD,6/21/2026 12:05:00 AM,CVIS,Rd,41,0,,0,41,0,0,
6/21/2026,RTD,6/21/2026 12:05:00 AM,CVIS,Ru,41,0,,0,41,0,0,
6/21/2026,RTD,6/21/2026 12:05:00 AM,CMIN,Ru,39.03,0,,0,39.03,0,0,
6/21/2026,RTD,6/21/2026 12:05:00 AM,CLUZ,Ru,191.50,0,,0,191.50,0,0,
6/21/2026 12:05:00 AM,RTD,6/21/2026 12:10:00 AM,CVIS,Dr,93,0,,0,93,0,0,
6/21/2026 12:05:00 AM,RTD,6/21/2026 12:10:00 AM,CMIN,Dr,110,0,,0,110,0,0,
6/21/2026 12:05:00 AM,RTD,6/21/2026 12:10:00 AM,CLUZ,Dr,617,0,,0,617,0,0,
6/21/2026 12:05:00 AM,RTD,6/21/2026 12:10:00 AM,CMIN,En,2005.67,0,0,41.85,2414.59,0,367.04,
6/21/2026 12:05:00 AM,RTD,6/21/2026 12:10:00 AM,CLUZ,En,11379.96,0,0,234.12,11864.07,0,250,
6/21/2026 12:05:00 AM,RTD,6/21/2026 12:10:00 AM,CVIS,En,2010.30,0,0,20.83,1414.09,617.04,0,
6/21/2026 12:05:00 AM,RTD,6/21/2026 12:10:00 AM,CMIN,Fr,110,0,,0,110,0,0,
6/21/2026 12:05:00 AM,RTD,6/21/2026 12:10:00 AM,CVIS,Fr,112,0,,0,112,0,0,
6/21/2026 12:05:00 AM,RTD,6/21/2026 12:10:00 AM,CLUZ,Fr,619,0,,0,619,0,0,
6/21/2026 12:05:00 AM,RTD,6/21/2026 12:10:00 AM,CMIN,Rd,39.03,0,,0,39.03,0,0,
6/21/2026 12:05:00 AM,RTD,6/21/2026 12:10:00 AM,CLUZ,Rd,191.50,0,,0,191.50,0,0,
6/21/2026 12:05:00 AM,RTD,6/21/2026 12:10:00 AM,CVIS,Rd,41,0,,0,41,0,0,
6/21/2026 12:05:00 AM,RTD,6/21/2026 12:10:00 AM,CVIS,Ru,41,0,,0,41,0,0,
6/21/2026 12:05:00 AM,RTD,6/21/2026 12:10:00 AM,CMIN,Ru,39.03,0,,0,39.03,0,0,
6/21/2026 12:05:00 AM,RTD,6/21/2026 12:10:00 AM,CLUZ,Ru,191.50,0,,0,191.50,0,0,
6/21/2026 12:10:00 AM,RTD,6/21/2026 12:15:00 AM,CVIS,Dr,93,0,,0,93,0,0,
6/21/2026 12:10:00 AM,RTD,6/21/2026 12:15:00 AM,CMIN,Dr,110,0,,0,110,0,0,
6/21/2026 12:10:00 AM,RTD,6/21/2026 12:15:00 AM,CLUZ,Dr,617,0,,0,617,0,0,
6/21/2026 12:10:00 AM,RTD,6/21/2026 12:15:00 AM,CMIN,En,2020.65,0,0,41.79,2426.97,0,364.52,
6/21/2026 12:10:00 AM,RTD,6/21/2026 12:15:00 AM,CLUZ,En,11340.04,0,0,231.34,11821.35,0,250,
6/21/2026 12:10:00 AM,RTD,6/21/2026 12:15:00 AM,CVIS,En,2004.79,0,0,20.70,1410.99,614.52,0,
6/21/2026 12:10:00 AM,RTD,6/21/2026 12:15:00 AM,CMIN,Fr,110,0,,0,110,0,0,
6/21/2026 12:10:00 AM,RTD,6/21/2026 12:15:00 AM,CVIS,Fr,112,0,,0,112,0,0,
6/21/2026 12:10:00 AM,RTD,6/21/2026 12:15:00 AM,CLUZ,Fr,619,0,,0,619,0,0,
6/21/2026 12:10:00 AM,RTD,6/21/2026 12:15:00 AM,CMIN,Rd,39.03,0,,0,39.03,0,0,
6/21/2026 12:10:00 AM,RTD,6/21/2026 12:15:00 AM,CLUZ,Rd,191.50,0,,0,191.50,0,0,
6/21/2026 12:10:00 AM,RTD,6/21/2026 12:15:00 AM,CVIS,Rd,41,0,,0,41,0,0,
